origintime,publicid,eventtype,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,geometry
2022-12-01 05:36:30.556000+00:00,2022p903334,earthquake,2022-12-12T21:00:09.402Z,175.870224,-38.8441925,2.02615601,7.45241785,MLv,,LOCSAT,confirmed,manual,iasp91,20,15,14,0.07973222,67.90377808,0.54573316,0.14202272,POINT (1849104.3306572353 5696598.089050233)
2022-12-01 05:42:25.894000+00:00,2022p903344,earthquake,2022-12-12T21:03:27.474Z,175.9193878,-38.82049179,2.15080632,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,14,0.12380221,81.87784767,0.33248641,0.12599422,POINT (1853456.1282970684 5699093.489076044)
2022-12-01 05:46:06.501000+00:00,2022p903352,earthquake,2022-12-12T21:06:02.174Z,175.9472504,-38.74025726,2.09280933,8.25415707,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,7,0.17068979,58.68148422,0.31795998,0.22124095,POINT (1856162.75796794 5707921.708069524)
2022-12-01 05:50:24.158000+00:00,2022p903360,earthquake,2022-12-12T21:59:53.718Z,175.8883362,-38.83356476,2.11759478,5.90265465,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,18,0.09648371,65.79034424,0.51312703,0.10460857,POINT (1850713.8849228767 5697728.1539913695)
2022-12-01 05:54:27.816000+00:00,2022p903367,earthquake,2022-12-12T22:02:45.007Z,175.8972015,-38.83974838,2.02599595,5.87728739,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,14,0.10121294,110.0279436,0.51045952,0.11309683,POINT (1851461.7699055166 5697017.393274525)
2022-12-01 05:56:31.815000+00:00,2022p903371,earthquake,2022-12-12T22:05:25.502Z,175.9205627,-38.84223175,3.54940802,6.07672548,MLv,,LOCSAT,confirmed,manual,iasp91,26,20,85,0.11837012,44.21542358,0.39464621,0.14273823,POINT (1853480.9551164843 5696677.114154849)
2022-12-01 06:00:27.966000+00:00,2022p903379,earthquake,2022-12-12T22:08:11.713Z,175.9109192,-38.83743668,2.76157084,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,36,30,22,0.11215658,36.12870789,0.53094211,0.17869737,POINT (1852660.796287462 5697236.103180332)
2022-12-01 06:01:49.858000+00:00,2022p903381,earthquake,2022-12-16T01:49:06.986Z,175.9087067,-38.83755875,2.01696504,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,9,0.11045668,97.85680294,0.49421511,0.21216338,POINT (1852468.289320138 5697228.676159077)
2022-12-01 06:03:16.655000+00:00,2022p903384,earthquake,2022-12-12T22:12:03.884Z,175.8983307,-38.83759689,1.749647,10.81490231,MLv,,LOCSAT,confirmed,manual,iasp91,15,11,7,0.10264819,110.3493004,0.21602807,0.17892777,POINT (1851567.3789921717 5697253.093714557)
2022-12-01 06:05:04.571000+00:00,2022p903387,earthquake,2022-12-12T22:16:26.283Z,175.9183807,-38.828228,2.5048649,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,36,0.12039647,76.48510742,0.30581262,0.15381376,POINT (1853341.2320727806 5698237.574298258)
2022-12-01 06:12:29.981000+00:00,2022p903401,earthquake,2022-12-12T22:19:34.657Z,175.9116974,-38.84555054,3.26676931,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,20,77,0.11092886,35.05455017,0.49919511,0.16178559,POINT (1852699.625029204 5696333.319014725)
2022-12-01 06:15:09.690000+00:00,2022p903406,earthquake,2022-12-01T06:25:12.714Z,175.9570007,-38.75777054,1.91880414,4.1701889,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,5,0.09168054,81.44264221,0.40687187,0.23100365,POINT (1856947.5264447588 5705950.404372713)
2022-12-01 06:15:53.959000+00:00,2022p903408,earthquake,2022-12-07T00:45:40.569Z,175.9110565,-38.83835602,1.63514135,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,4,0.1120257,77.56427002,0.37475854,0.20099729,POINT (1852669.461567266 5697133.6774069285)
2022-12-01 06:23:30.896000+00:00,2022p903422,earthquake,2022-12-12T22:22:09.263Z,175.9542389,-38.75669098,2.02494354,7.22707844,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,7,0.09063716,97.92936707,0.37591127,0.20409091,POINT (1856711.3657959832 5706077.992559335)
2022-12-01 06:24:54.853000+00:00,2022p903425,earthquake,2022-12-12T22:27:22.139Z,175.8642578,-38.86763763,2.02685623,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,16,0.07189728,93.20572662,0.55919689,0.4759213,POINT (1848504.7513399622 5694011.992694485)
2022-12-01 06:25:40.289000+00:00,2022p903426,earthquake,2022-12-16T02:18:54.510Z,175.9633179,-38.75663757,2.29827363,6.30307913,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,3,0.09066386,81.71250916,0.31850648,0.12539729,POINT (1857500.639312237 5706058.388983636)
2022-12-01 06:27:15.334000+00:00,2022p903429,earthquake,2022-12-12T22:30:41.400Z,175.9596252,-38.75077438,2.13904395,7.85833645,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,13,0.08471067,90.56188965,0.38099093,0.17791472,POINT (1857200.7585519548 5706719.589544019)
2022-12-01 06:33:05.512000+00:00,2022p903440,earthquake,2022-12-12T22:37:06.798Z,175.9299469,-38.84597015,2.50740262,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,17,35,0.12488116,35.05291748,0.3324029,0.13070926,POINT (1854282.258529462 5696236.046505383)
2022-12-01 06:42:34.043000+00:00,2022p903458,earthquake,2022-12-12T22:39:45.833Z,175.9432678,-38.71884918,1.97396202,5.91112804,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,12,0.05397321,51.50561523,0.31063473,0.19812211,POINT (1855892.9789968035 5710309.109389475)
2022-12-01 06:49:55.535000+00:00,2022p903472,earthquake,2022-12-01T06:53:48.751Z,175.9009857,-38.86069489,1.71186103,8.788764,MLv,,LOCSAT,confirmed,manual,iasp91,8,7,2,0.10073181,132.9733047,0.49192275,0.25631228,POINT (1851716.3705475093 5694681.922330111)
2022-12-01 06:56:05.492000+00:00,2022p903483,earthquake,2022-12-12T22:47:42.533Z,175.9329681,-38.8322258,2.31949082,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,14,27,0.13013856,46.32536316,0.31594068,0.15950924,POINT (1854593.5295857093 5697753.236642384)
2022-12-01 07:00:07.938000+00:00,2022p903491,earthquake,2022-12-01T07:11:59.272Z,176.0204315,-38.7814827,1.97398814,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,15,13,0.12542921,85.78675842,0.3374851,0.24352631,POINT (1862373.457927976 5703138.157275875)
2022-12-01 07:00:47.215000+00:00,2022p903492,earthquake,2022-12-02T06:59:00.645Z,175.9116669,-38.81702805,1.63551817,9.67385483,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,10,0.11961324,70.64447975,0.23957096,0.13764634,POINT (1852797.9468090413 5699499.364450486)
2022-12-01 07:01:58.452000+00:00,2022p903494,earthquake,2022-12-12T22:57:26.372Z,175.9348755,-38.72425079,1.65078802,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,5,0.15880349,94.84357452,0.23645399,0.19015933,POINT (1855143.9689567687 5709732.979485467)
2022-12-01 07:08:14.855000+00:00,2022p903506,earthquake,2022-12-02T06:26:48.789Z,175.9712982,-38.76723099,1.555295,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,7,0.10170296,66.39907837,0.31161939,0.16638149,POINT (1858156.0187781753 5704860.022151121)
2022-12-01 07:09:35.389000+00:00,2022p903508,earthquake,2022-12-12T23:02:31.369Z,175.9400024,-38.7540741,3.1995248,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,42,35,69,0.08904419,54.57434082,0.48622212,0.16768714,POINT (1855483.3730015303 5706408.3396397615)
2022-12-01 07:11:43.441000+00:00,2022p903513,earthquake,2022-12-12T23:04:59.111Z,175.9592133,-38.75846863,2.20289084,7.5836091,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,5,0.09238688,98.97953796,0.3838266,0.17118912,POINT (1857137.319125348 5705866.696330237)
2022-12-01 07:14:18.302000+00:00,2022p903517,earthquake,2022-12-02T06:26:11.631Z,175.9798584,-38.77251434,1.87172607,6.49038839,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,6,0.10783317,75.33233643,0.32900473,0.22352582,POINT (1858880.786054455 5704249.361619567)
2022-12-01 07:15:08.236000+00:00,2022p903519,earthquake,2022-12-12T23:10:56.077Z,175.953125,-38.75924301,2.08566254,5.01972055,MLv,,LOCSAT,confirmed,manual,iasp91,27,20,10,0.11533464,53.64268494,0.43839537,0.291054,POINT (1856605.4052813798 5705797.8478697045)
2022-12-01 07:17:34.587000+00:00,2022p903523,earthquake,2022-12-13T01:08:24.471Z,175.9444122,-38.74790192,2.03049037,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,18,12,0.08246139,55.66036987,0.41538655,0.23669199,POINT (1855888.710933934 5707081.109907178)
2022-12-01 07:19:10.950000+00:00,2022p903526,earthquake,2022-12-13T01:11:26.128Z,175.9563446,-38.75380325,2.15453254,7.2064538,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,11,0.0877228,64.18013,0.33654931,0.20690696,POINT (1856904.7405091904 5706392.612016414)
2022-12-01 07:21:12.761000+00:00,2022p903530,earthquake,2022-12-13T01:14:50.007Z,175.9655609,-38.7625618,1.80972015,7.67135191,MLv,,LOCSAT,confirmed,manual,iasp91,16,11,6,0.16410157,100.87323,0.25742014,0.18079577,POINT (1857674.2577169412 5705394.4860402625)
2022-12-01 07:23:17.858000+00:00,2022p903534,earthquake,2022-12-13T01:18:10.458Z,175.9629517,-38.76766586,1.96718146,7.09786511,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,17,0.10165092,73.72999573,0.29872686,0.2549846,POINT (1857429.1424474232 5704835.292404012)
2022-12-01 07:24:52.364000+00:00,2022p903537,earthquake,2022-12-13T01:23:28.455Z,175.9582062,-38.76216888,2.14762551,5.10323763,MLv,,LOCSAT,confirmed,manual,iasp91,30,22,22,0.11419508,59.6678009,0.35376505,0.23955468,POINT (1857036.5033199184 5705458.80531727)
2022-12-01 07:29:20.947000+00:00,2022p903545,earthquake,2022-12-13T01:32:39.512Z,175.9536896,-38.74472427,2.29471467,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,25,28,0.07870846,52.54536438,0.41916429,0.21077079,POINT (1856706.5239116047 5707407.821964113)
2022-12-01 07:31:12.174000+00:00,2022p903549,earthquake,2022-12-01T07:35:57.121Z,175.941864,-38.72408295,1.79189343,8.1264267,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,4,0.05931335,87.86293793,0.38375087,0.30204922,POINT (1855752.2313617223 5709732.097060712)
2022-12-01 07:33:47.774000+00:00,2022p903554,earthquake,2022-12-13T01:38:16.018Z,175.9749298,-38.78059006,1.98662422,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,12,0.11527731,71.0284729,0.38737067,0.20927516,POINT (1858423.3452354874 5703366.911308077)
2022-12-01 07:39:34.241000+00:00,2022p903565,earthquake,2022-12-01T07:43:53.095Z,175.9427795,-38.75222015,1.80714098,7.74585104,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,6,0.08690138,59.92181396,0.46839049,0.15978232,POINT (1855731.3685292746 5706606.361363903)
2022-12-01 07:40:51.634000+00:00,2022p903567,earthquake,2022-12-13T01:43:19.391Z,175.9423218,-38.7530632,2.58611574,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,26,39,0.0877835,54.29922485,0.43780175,0.19047118,POINT (1855688.5754675588 5706514.064267655)
2022-12-01 07:45:15.637000+00:00,2022p903575,earthquake,2022-12-01T07:49:52.471Z,175.966095,-38.7580986,1.83156204,9.12151718,MLv,,LOCSAT,confirmed,manual,iasp91,13,9,6,0.09225426,99.47277832,0.2191003,0.21517522,POINT (1857736.7448960352 5705888.390815503)
2022-12-01 07:47:25.791000+00:00,2022p903579,earthquake,2022-12-13T01:46:26.778Z,175.9597168,-38.75927353,1.93521523,5.7194047,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,10,0.09319709,89.2610321,0.31437552,0.22997315,POINT (1857178.186749753 5705775.937123849)
2022-12-01 07:51:00.090000+00:00,2022p903586,earthquake,2022-12-01T08:02:27.203Z,175.8851471,-38.85467911,1.5832686,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,8,0.08898953,106.7395248,0.48429984,0.17888536,POINT (1850362.9306742237 5695393.250038527)
2022-12-01 07:52:13.386000+00:00,2022p903588,earthquake,2022-12-13T01:51:18.153Z,175.9519958,-38.75192642,2.08488428,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,31,25,17,0.0859512,52.86529541,0.44594517,0.26291919,POINT (1856533.4838146858 5706613.147726765)
2022-12-01 07:54:36.137000+00:00,2022p903593,earthquake,2022-12-13T01:55:26.989Z,175.9610596,-38.76139069,2.69453978,7.03527641,MLv,,LOCSAT,confirmed,manual,iasp91,21,18,26,0.09533589,72.5447998,0.44932473,0.17964065,POINT (1857287.2787283715 5705537.156492866)
2022-12-01 07:57:11.719000+00:00,2022p903597,earthquake,2022-12-13T02:00:34.793Z,175.9598083,-38.75193024,2.3522003,6.74454784,MLv,,LOCSAT,confirmed,manual,iasp91,19,16,24,0.08586752,58.15936279,0.35045119,0.20341586,POINT (1857212.521320761 5706590.775567472)
2022-12-01 08:02:59.363000+00:00,2022p903609,earthquake,2022-12-13T02:03:09.164Z,175.9404144,-38.7625885,1.98704382,7.08879995,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,13,0.09740923,95.66034698,0.3487365,0.30577025,POINT (1855488.7915582394 5705462.104009578)
2022-12-01 08:11:43.790000+00:00,2022p903625,earthquake,2022-12-01T08:16:22.113Z,175.9128876,-38.79474258,1.92970465,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,3,0.13119958,141.0602722,0.38500735,0.1454589,POINT (1852982.8303778651 5701969.636166849)
2022-12-01 08:19:00.742000+00:00,2022p903639,earthquake,2022-12-01T08:22:53.455Z,175.9813232,-38.79502487,1.91999161,4.56395245,MLv,,LOCSAT,confirmed,manual,iasp91,16,14,16,0.13022238,74.71148682,0.25569689,0.22765246,POINT (1858926.554946298 5701746.551748219)
2022-12-01 08:23:43.752000+00:00,2022p903648,earthquake,2022-12-01T08:29:16.840Z,175.9001923,-38.82204437,1.83590623,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,33,27,14,0.10938377,44.33636475,0.41580114,0.16094065,POINT (1851783.8271408982 5698974.267181737)
2022-12-01 08:31:18.389000+00:00,2022p903662,earthquake,2022-12-02T07:07:44.648Z,175.940033,-38.75212097,1.69962755,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,6,0.08711386,61.83158875,0.28863239,0.25089243,POINT (1855493.0022823736 5706625.04817393)
2022-12-01 08:35:28.674000+00:00,2022p903670,earthquake,2022-12-13T02:07:26.438Z,175.9605103,-38.75915909,3.65258243,7.54866839,MLv,,LOCSAT,confirmed,manual,iasp91,31,24,91,0.09309661,51.64785767,0.38004291,0.15981193,POINT (1857247.5608689524 5705786.407286032)
2022-12-01 08:37:43.899000+00:00,2022p903674,earthquake,2022-12-13T02:11:20.005Z,175.9530945,-38.75445175,2.3577743,7.14702988,MLv,,LOCSAT,confirmed,manual,iasp91,16,14,2,0.08843229,63.86251831,0.20597205,0.04280608,POINT (1856619.929490692 5706329.756629524)
2022-12-01 08:40:55.153000+00:00,2022p903680,earthquake,2022-12-01T08:46:03.850Z,175.9546204,-38.76149368,1.85855121,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,16,11,0.09542357,67.43804932,0.24785328,0.2476435,POINT (1856727.2972815677 5705543.827998529)
2022-12-01 08:44:44.493000+00:00,2022p903687,earthquake,2022-12-13T02:18:25.535Z,175.9544525,-38.75775528,1.99142501,8.05338001,MLv,,LOCSAT,confirmed,manual,iasp91,8,7,7,0.09169503,89.33440018,0.50285925,0.26436637,POINT (1856726.1134314232 5705959.256927473)
2022-12-01 08:45:48.952000+00:00,2022p903689,earthquake,2022-12-02T07:35:05.171Z,175.9429474,-38.76684952,1.71514485,4.91114903,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,5,0.1013843,100.1504974,0.23827723,0.22386683,POINT (1855693.6985472054 5704982.054841033)
2022-12-01 08:47:45.687000+00:00,2022p903693,earthquake,2022-12-13T02:23:37.326Z,175.9528351,-38.7569313,2.14986019,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,19,21,0.09091426,53.32516479,0.32494466,0.27869813,POINT (1856588.4963347674 5706055.258142855)
2022-12-01 08:51:22.815000+00:00,2022p903700,earthquake,2022-12-01T08:56:22.784Z,176.0167999,-38.79564285,2.35564652,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,24,33,0.11171788,37.28405762,0.34754206,0.22255354,POINT (1862006.0385294594 5701576.796308669)
2022-12-01 08:54:12.518000+00:00,2022p903705,earthquake,2022-12-13T02:57:54.720Z,175.941391,-38.75742722,2.59522266,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,42,0.09219955,55.21606445,0.31741275,0.1413799,POINT (1855592.0924227948 5706032.267887218)
2022-12-01 08:55:25.686000+00:00,2022p903707,earthquake,2022-12-13T03:01:07.116Z,175.9523621,-38.76656723,2.40364067,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,12,0.1005431,54.09895325,0.39952882,0.31965953,POINT (1856512.850289097 5704987.010290037)
2022-12-01 08:57:33.998000+00:00,2022p903712,earthquake,2022-12-16T01:44:12.181Z,175.9554596,-38.7495079,1.83705254,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,15,6,0.08344422,63.44282532,0.1708668,0.2284172,POINT (1856843.2275104972 5706871.876082313)
2022-12-01 08:57:47.058000+00:00,2022p903711,earthquake,2022-12-16T01:43:45.607Z,176.0134735,-38.79751587,2.28665777,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,30,27,25,0.11154027,37.19561768,0.42008074,0.1920555,POINT (1861710.228607147 5701378.426210556)
2022-12-01 09:03:20.777000+00:00,2022p903722,earthquake,2022-12-13T03:06:42.886Z,175.967865,-38.75091171,1.62884875,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,10,7,4,0.08521975,179.6304169,0.48679195,0.25180521,POINT (1857916.4680503132 5706681.136128401)
2022-12-01 09:10:13.221000+00:00,2022p903735,earthquake,2022-12-13T03:16:51.719Z,175.9616699,-38.75484085,1.9446562,5.76887465,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,13,0.08881512,51.58345032,0.29127465,0.23735934,POINT (1857363.8659794927 5706262.463043054)
2022-12-01 09:22:04.675000+00:00,2022p903757,earthquake,2022-12-13T22:56:48.734Z,175.9485321,-38.76081467,1.64632579,7.25472307,MLv,,LOCSAT,confirmed,manual,iasp91,15,12,3,0.0949774,64.20066833,0.26207385,0.33760243,POINT (1856200.6128169862 5705636.277547638)
2022-12-01 09:23:07.557000+00:00,2022p903759,earthquake,2022-12-13T22:58:35.516Z,175.9615784,-38.76374817,1.792719,10.895854,MLv,,LOCSAT,confirmed,manual,iasp91,12,9,5,0.09770141,118.2100525,0.13043359,0.12022366,POINT (1857323.8900314858 5705274.018609015)
2022-12-01 09:35:13.619000+00:00,2022p903782,earthquake,2022-12-13T23:05:02.054Z,175.9636078,-38.76322174,1.85790492,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,19,11,0.09724145,50.37084961,0.39974872,0.23487888,POINT (1857502.1476635542 5705326.736991688)
2022-12-01 09:36:35.527000+00:00,2022p903784,earthquake,2022-12-14T20:16:05.831Z,175.9538879,-38.72878647,1.75062195,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,3,0.06280121,61.9682281,0.40942881,0.03561736,POINT (1856780.8831756134 5709176.334574061)
2022-12-01 09:40:02.507000+00:00,2022p903788,earthquake,2022-12-13T23:09:54.767Z,175.9633942,-38.75501251,1.84610641,5.54212523,MLv,,LOCSAT,confirmed,manual,iasp91,20,16,11,0.08904637,59.07452393,0.30432011,0.22196194,POINT (1857513.1162637663 5706238.553805064)
2022-12-01 09:40:49.864000+00:00,2022p903792,earthquake,2022-12-13T23:20:20.057Z,175.9555817,-38.76362991,2.32919968,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,19,30,0.09754177,51.55491638,0.34685158,0.17807029,POINT (1856803.1758448721 5705304.009067224)
2022-12-01 09:42:15.582000+00:00,2022p903794,earthquake,2022-12-13T23:23:13.584Z,175.9506226,-38.76776886,2.73726206,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,23,46,0.10180458,51.51004028,0.40643879,0.17261038,POINT (1856357.3818074244 5704858.511064827)
2022-12-01 09:45:14.816000+00:00,2022p903801,earthquake,2022-12-13T23:27:22.672Z,175.9487,-38.76712418,2.36335705,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,33,29,34,0.10125257,51.96746826,0.33113448,0.18239551,POINT (1856192.6174903165 5704935.460186709)
2022-12-01 09:48:02.689000+00:00,2022p903806,earthquake,2022-12-13T23:30:19.694Z,175.9772034,-38.75484085,1.75263701,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,14,3,0.09008666,108.345314,0.60799201,0.33760443,POINT (1858713.9639008269 5706218.622527429)
2022-12-01 09:49:48.309000+00:00,2022p903809,earthquake,2022-12-14T20:21:38.505Z,175.9570312,-38.75793457,1.84560883,7.18357658,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,7,0.09184423,59.45217896,0.30069194,0.25116889,POINT (1856949.5884569876 5705932.111534268)
2022-12-01 09:54:33.122000+00:00,2022p903818,earthquake,2022-12-14T20:25:25.288Z,175.8943939,-38.86397171,1.7725462,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,13,0.09545,121.3098068,0.45653601,0.12820677,POINT (1851132.7617316567 5694336.36751537)
2022-12-01 09:58:27.331000+00:00,2022p903825,earthquake,2022-12-06T21:55:06.639Z,175.957489,-38.74978638,1.80684729,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,19,8,0.08370739,52.14245605,0.29185881,0.22447291,POINT (1857018.6264389055 5706835.262874004)
2022-12-01 10:01:16.919000+00:00,2022p903831,earthquake,2022-12-01T10:07:36.691Z,175.9806671,-38.74150467,1.75615781,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,5,0.19662991,95.61610413,0.38091437,0.29158072,POINT (1859063.2564920606 5707689.11923383)
2022-12-01 10:02:38.761000+00:00,2022p903833,earthquake,2022-12-16T02:26:42.275Z,175.9386292,-38.89783096,2.00883447,5.0,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,5,0.10090197,142.9582901,0.64046663,0.36032294,POINT (1854850.4592559696 5690455.27117842)
2022-12-01 10:03:41.127000+00:00,2022p903834,earthquake,2022-12-14T20:32:10.426Z,175.9530792,-38.75612259,2.06518387,5.22099209,MLv,,LOCSAT,confirmed,manual,iasp91,31,26,19,0.09009989,53.43844604,0.33607245,0.29688255,POINT (1856612.6105565277 5706144.338709378)
