publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p215759,earthquake,2023-03-21T19:56:28.876Z,2023-03-21T21:56:49.990Z,176.6813507,-38.09648895,2.602647369,3.198049784,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,25,0.02556872182,61.95656204,0.2488965417,0.2401103168
2023p215734,earthquake,2023-03-21T19:43:34.881Z,2023-03-21T20:27:10.568Z,176.6757965,-38.09335709,2.490585424,4.267818451,MLv,,LOCSAT,confirmed,manual,iasp91,31,22,18,0.02819572389,70.07474518,0.3304917921,0.2066759087
2023p215696,earthquake,2023-03-21T19:23:02.798Z,2023-03-21T22:02:15.475Z,176.6768341,-38.09444809,2.14739646,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,10,0.1093576178,81.91235352,0.4011058854,0.2187113405
2023p215621,earthquake,2023-03-21T18:43:15.025Z,2023-03-21T18:55:05.569Z,176.7281799,-38.04995346,2.051557374,4.063351154,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,5,0.0366746746,78.29217911,0.2905304343,0.2098739683
2023p215522,earthquake,2023-03-21T17:50:20.009Z,2023-03-21T20:03:09.919Z,176.6795349,-38.10531998,2.007878854,4.444766521,MLv,,LOCSAT,confirmed,manual,iasp91,29,18,9,0.03201641887,48.99106979,0.3244295714,0.2814001324
2023p215504,earthquake,2023-03-21T17:40:38.982Z,2023-03-21T19:54:18.055Z,176.6942749,-38.08964157,1.655872322,7.238349915,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,4,0.01333350036,71.11643982,0.1781779499,0.1015223777
2023p215428,earthquake,2023-03-21T17:00:14.391Z,2023-03-21T17:07:00.040Z,176.7715454,-38.01587677,2.108359498,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,20,12,0.08251496404,117.4130707,0.3778465908,0.1880290864
2023p215421,earthquake,2023-03-21T16:56:34.661Z,2023-03-21T17:01:38.176Z,176.6716461,-38.07922745,1.735102185,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,5,0.09417954087,109.4593493,0.2715434584,0.14111882
2023p215412,earthquake,2023-03-21T16:52:01.946Z,2023-03-21T17:01:20.608Z,176.762085,-38.02315903,2.23241543,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,21,17,0.07888374478,69.49301529,0.3181531725,0.143356764
2023p215411,earthquake,2023-03-21T16:51:14.631Z,2023-03-21T16:54:35.090Z,176.7211609,-38.07276535,1.878500183,2.618377209,MLv,,LOCSAT,confirmed,manual,iasp91,25,22,9,0.01424615551,65.56733322,0.4725446006,0.1932838091
2023p215406,earthquake,2023-03-21T16:48:23.089Z,2023-03-21T16:51:46.692Z,176.7784119,-37.99824524,2.203191287,4.829247475,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,16,0.08301668614,136.6699448,0.2896764239,0.1529868729
2023p215354,earthquake,2023-03-21T16:20:36.642Z,2023-03-21T16:56:35.419Z,176.6604919,-38.08507919,1.634107404,4.364441395,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,5,0.03853831813,81.28750515,0.2861006138,0.1315557507
2023p215348,earthquake,2023-03-21T16:17:45.757Z,2023-03-21T16:23:59.254Z,176.6839294,-38.10808182,2.063809889,2.239153385,MLv,,LOCSAT,confirmed,manual,iasp91,29,24,15,0.03165302798,42.6103096,0.2727837947,0.2425170683
2023p215307,earthquake,2023-03-21T15:55:38.177Z,2023-03-21T16:02:10.199Z,176.7628632,-38.01816559,2.221020327,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,29,23,14,0.07715236396,71.10895538,0.3223770496,0.1635958162
2023p215152,earthquake,2023-03-21T14:33:17.054Z,2023-03-21T15:22:11.420Z,176.7513123,-38.02897644,1.76420732,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,3,0.07481276989,125.4693451,0.4403434802,0.3110890445
2023p215117,earthquake,2023-03-21T14:14:22.911Z,2023-03-21T16:47:47.472Z,176.7691803,-38.00732422,1.603207925,4.609698772,MLv,,LOCSAT,confirmed,manual,iasp91,14,9,5,0.07792395353,133.1360321,0.156911072,0.1729881564
2023p215065,earthquake,2023-03-21T13:46:59.130Z,2023-03-21T14:48:18.866Z,176.7014313,-38.09162521,1.598180426,3.759603262,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.01019847021,73.19852066,0.2614479905,0.1177447684
2023p215052,earthquake,2023-03-21T13:39:51.212Z,2023-03-21T14:38:22.647Z,176.7524414,-38.0369072,1.184813344,4.042115211,MLv,,LOCSAT,confirmed,manual,iasp91,11,7,3,0.05766703933,123.8242798,0.117165361,0.1694213255
2023p215046,earthquake,2023-03-21T13:36:48.364Z,2023-03-21T15:17:05.953Z,176.7492371,-38.04455185,2.130760184,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,19,11,0.05007432401,62.43745041,0.224087312,0.2163174466
2023p215042,earthquake,2023-03-21T13:34:42.494Z,2023-03-21T13:38:56.727Z,176.7531128,-38.03420639,1.778335498,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,21,6,0.06016745791,84.22357559,0.4148290489,0.2319184459
2023p215020,earthquake,2023-03-21T13:23:07.199Z,2023-03-21T13:30:38.243Z,176.654541,-38.11071014,1.698358168,3.17108202,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,6,0.05101945251,74.26689148,0.2849900603,0.3757864913
2023p214916,earthquake,2023-03-21T12:27:30.706Z,2023-03-21T13:26:34.246Z,176.7676239,-38.01607895,1.979208538,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,6,0.07972927392,130.7390976,0.1875698936,0.2716449865
2023p214912,earthquake,2023-03-21T12:25:18.797Z,2023-03-21T13:13:26.403Z,176.7570953,-38.02516556,1.912323589,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,7,0.07649057359,127.1500854,0.16552095,0.2419811901
2023p214889,earthquake,2023-03-21T12:12:52.860Z,2023-03-21T13:04:27.746Z,176.651947,-38.11560822,1.722274302,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.05543734133,82.56253052,0.4840620967,0.2274578085
2023p214862,earthquake,2023-03-21T11:58:47.939Z,2023-03-21T12:05:06.904Z,176.7568512,-38.02478027,1.942393327,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,7,0.06962964684,113.6306076,0.2215702447,0.2918545523
2023p214811,earthquake,2023-03-21T11:31:34.071Z,2023-03-21T14:44:38.782Z,176.6940002,-38.10025787,1.578978025,3.671852112,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,4,0.02061410435,73.99536514,0.2104123029,0.279206674
2023p214778,earthquake,2023-03-21T11:14:12.373Z,2023-03-21T11:19:41.319Z,176.6532288,-38.07667542,2.023125409,4.980375767,MLv,,LOCSAT,confirmed,manual,iasp91,25,19,12,0.04476454481,85.63674164,0.3577790567,0.2702507614
2023p214747,earthquake,2023-03-21T10:57:35.079Z,2023-03-21T21:10:08.080Z,176.7535858,-38.0293808,2.016900376,4.619584084,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,12,0.07650629431,112.2160339,0.299708196,0.2336052793
2023p214697,earthquake,2023-03-21T10:30:56.011Z,2023-03-21T11:03:33.449Z,176.6966858,-38.08779526,1.986821109,5.496608734,MLv,,LOCSAT,confirmed,manual,iasp91,25,20,9,0.01082469337,72.25927734,0.3317188202,0.2519512715
2023p214611,earthquake,2023-03-21T09:44:50.432Z,2023-03-21T11:08:25.651Z,176.6459045,-38.06326294,1.537574652,5.49105072,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,5,0.05395676196,83.05612183,0.3785953482,0.3698807437
2023p214548,earthquake,2023-03-21T09:11:12.796Z,2023-03-21T11:07:38.504Z,176.772995,-38.01487732,1.848044743,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,4,0.08321464062,131.7266159,0.4637776602,0.3140740989
2023p214494,earthquake,2023-03-21T08:42:56.413Z,2023-03-21T08:51:30.881Z,176.6631775,-38.11293411,2.289647756,4.702878952,MLv,,LOCSAT,confirmed,manual,iasp91,27,17,14,0.04675699398,82.30673981,0.2376166277,0.2532575603
2023p214492,earthquake,2023-03-21T08:41:21.098Z,2023-03-21T08:49:09.751Z,176.654953,-38.11359787,1.80587746,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,16,5,0.05234313384,57.66741943,0.3910009985,0
2023p214442,earthquake,2023-03-21T08:15:00.664Z,2023-03-21T08:22:18.578Z,176.6978912,-38.07944107,1.686540318,4.782313347,MLv,,LOCSAT,confirmed,manual,iasp91,17,10,5,0.009871775284,122.4894257,0.1976819912,0.1212392798
2023p214396,earthquake,2023-03-21T07:50:15.116Z,2023-03-21T07:54:24.717Z,176.7450256,-38.02846146,1.92142571,4.545158863,MLv,,LOCSAT,confirmed,manual,iasp91,16,9,5,0.07053779811,155.8780899,0.1539866289,0.1894832698
2023p214290,earthquake,2023-03-21T06:54:07.082Z,2023-03-21T08:38:32.230Z,176.7715607,-38.04171753,2.173570861,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,7,0.06447779387,111.7450027,0.3577111853,0
2023p214170,earthquake,2023-03-21T05:50:08.273Z,2023-03-21T05:53:16.241Z,176.6891785,-38.1002121,2.0849881,3.711386919,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,11,0.04000452533,74.34367371,0.2384444441,0.282210441
2023p214155,earthquake,2023-03-21T05:41:50.205Z,2023-03-21T05:51:36.423Z,176.6806183,-38.09882355,1.951417283,2.439733028,M,,LOCSAT,confirmed,manual,iasp91,17,13,7,0.02730148286,58.32230377,0.3051612368,0
2023p214143,earthquake,2023-03-21T05:35:46.234Z,2023-03-21T15:31:15.281Z,176.8000641,-37.99246979,1.600960015,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,4,0.09934186935,126.1493454,0.5015859718,0.3222832905
2023p214004,earthquake,2023-03-21T04:21:48.835Z,2023-03-21T04:25:28.052Z,176.7437897,-38.03879166,2.401295243,6,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,7,0.05230014771,102.8873596,0.7781164769,0.2635746323
2023p214003,earthquake,2023-03-21T04:20:59.397Z,2023-03-21T04:49:06.159Z,176.7542114,-38.04211044,2.472311122,2.958853245,MLv,,LOCSAT,confirmed,manual,iasp91,27,26,12,0.05446171388,63.49995041,0.2405600237,0.1754092961
2023p213962,earthquake,2023-03-21T03:59:11.855Z,2023-03-21T04:06:01.644Z,176.7670746,-38.01417923,2.260178326,3.424840212,M,,LOCSAT,confirmed,manual,iasp91,15,13,11,0.07860650122,131.1367722,0.3041378958,0
2023p213938,earthquake,2023-03-21T03:46:26.417Z,2023-03-21T03:58:43.863Z,176.6608887,-38.10396194,2.294402626,2.807994127,M,,LOCSAT,confirmed,manual,iasp91,19,17,11,0.04330233485,82.49350739,0.1959506182,0
2023p213890,earthquake,2023-03-21T03:20:41.791Z,2023-03-21T03:31:38.403Z,176.680603,-38.09676361,2.037555875,3.041186094,M,,LOCSAT,confirmed,manual,iasp91,19,15,6,0.02621632628,62.10163116,0.2752046147,0
2023p213882,earthquake,2023-03-21T03:16:35.955Z,2023-03-21T16:52:11.950Z,176.6820374,-38.10301971,1.890922049,4.930549145,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,6,0.02900938503,69.13398743,0.2828007682,0.2567173981
2023p213867,earthquake,2023-03-21T03:08:45.403Z,2023-03-21T04:56:12.955Z,176.6795197,-38.09719467,2.277532566,3.935809135,M,,LOCSAT,confirmed,manual,iasp91,23,20,12,0.02717152052,61.78167725,0.2572618693,0
2023p213810,earthquake,2023-03-21T02:38:24.550Z,2023-03-21T02:43:31.251Z,176.7633362,-38.05263901,1.873784041,4.341398239,MLv,,LOCSAT,confirmed,manual,iasp91,21,15,6,0.05263028666,78.88280487,0.5716872029,0.1605857223
2023p213805,earthquake,2023-03-21T02:35:22.348Z,2023-03-21T02:43:36.104Z,176.7183533,-38.05342484,1.965735441,3.389903069,M,,LOCSAT,confirmed,manual,iasp91,17,13,8,0.03088133596,110.4269485,0.2729260958,0
2023p213789,earthquake,2023-03-21T02:26:50.313Z,2023-03-21T02:33:51.967Z,176.6638184,-38.13795471,2.038108104,5.45158577,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,13,0.06512025744,65.87133789,0.2876632595,0.2466224565
2023p213659,earthquake,2023-03-21T01:17:40.187Z,2023-03-21T01:50:45.421Z,176.7563629,-38.01904297,2.043900985,5.118048668,M,,LOCSAT,confirmed,manual,iasp91,16,12,7,0.0729546845,128.5110779,0.2179344235,0
2023p213628,earthquake,2023-03-21T01:01:17.222Z,2023-03-21T01:06:33.413Z,176.7568665,-38.03504181,1.972077175,4.626595974,MLv,,LOCSAT,confirmed,manual,iasp91,15,11,7,0.07268907875,124.8402023,0.3806577444,0.1578465833
2023p213577,earthquake,2023-03-21T00:34:06.489Z,2023-03-21T00:38:52.346Z,176.7319336,-38.04188919,1.872897645,4.606601715,MLv,,LOCSAT,confirmed,manual,iasp91,13,9,6,0.04523881897,119.8390198,0.3268988508,0.1739346974
2023p213499,earthquake,2023-03-20T23:53:14.809Z,2023-03-21T00:00:59.455Z,176.6725006,-38.08229065,1.787911592,5.692409992,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.02905679308,91.39939809,0.252802341,0.372053733
2023p213415,earthquake,2023-03-20T23:07:56.870Z,2023-03-20T23:24:40.742Z,176.739624,-38.05023956,1.724880955,4.338986397,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,4,0.04095023125,79.25767899,0.4251611781,0.2932426053
2023p213376,earthquake,2023-03-20T22:46:57.109Z,2023-03-21T00:11:10.891Z,176.7614899,-38.05411148,1.93595763,2.585615158,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,8,0.05058890581,78.47369766,0.4211474402,0.2091304383
2023p213291,earthquake,2023-03-20T22:01:30.695Z,2023-03-20T22:08:47.876Z,176.7448578,-38.03965378,2.327968748,3.187956572,MLv,,LOCSAT,confirmed,manual,iasp91,24,17,12,0.0520173721,82.42976761,0.4050863771,0.1753402129
2023p213256,earthquake,2023-03-20T21:43:05.015Z,2023-03-20T21:47:53.891Z,176.761795,-38.04624176,1.781969011,3.787790537,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,7,0.05569870025,98.99917603,0.540353877,0.2096282151
2023p213204,earthquake,2023-03-20T21:15:17.355Z,2023-03-20T21:35:40.004Z,176.7569427,-38.03419876,1.783177136,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,5,0.06196115911,88.41841125,0.2541905061,0.2595065738
2023p213186,earthquake,2023-03-20T21:05:41.529Z,2023-03-20T21:13:00.823Z,176.7628479,-38.03518677,1.986235635,4.618927479,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,8,0.06415157765,83.99000931,0.214985188,0.219356085
2023p213175,earthquake,2023-03-20T21:00:07.485Z,2023-03-21T00:08:09.209Z,176.763443,-38.03583908,2.540597244,2.922441244,MLv,,LOCSAT,confirmed,manual,iasp91,28,19,19,0.06397600472,83.79005051,0.283316936,0.1443302613
2023p213167,earthquake,2023-03-20T20:55:32.109Z,2023-03-20T21:12:13.796Z,176.6633911,-38.1208725,2.734449952,5.486140251,MLv,,LOCSAT,confirmed,manual,iasp91,29,22,29,0.05198287964,54.9155426,0.3277825005,0.2098154143
2023p213133,earthquake,2023-03-20T20:37:41.904Z,2023-03-20T20:42:58.918Z,176.7661133,-38.02120209,2.214502206,3.847169161,MLv,,LOCSAT,confirmed,manual,iasp91,15,12,9,0.08078943193,88.48466492,0.3164681754,0.1809085391
2023p213118,earthquake,2023-03-20T20:29:36.433Z,2023-03-21T00:06:19.448Z,176.774353,-38.01815033,2.134061514,2.784798622,MLv,,LOCSAT,confirmed,manual,iasp91,21,18,12,0.08304837346,72.14709091,0.3125914703,0.2163595501
2023p213109,earthquake,2023-03-20T20:24:55.520Z,2023-03-20T20:34:50.584Z,176.7259064,-38.05605698,2.298148578,3.207437754,MLv,,LOCSAT,confirmed,manual,iasp91,25,20,14,0.03038919345,57.53313065,0.3697504736,0.1957635075
2023p213055,earthquake,2023-03-20T19:56:13.081Z,2023-03-20T20:02:34.067Z,176.6686707,-38.08713531,2.566040748,3.566049576,MLv,,LOCSAT,confirmed,manual,iasp91,21,17,12,0.03225545585,50.54211426,0.2086881777,0.2731147151
2023p213037,earthquake,2023-03-20T19:46:37.871Z,2023-03-20T20:04:25.946Z,176.7441711,-38.06192017,2.612963542,6.392177105,MLv,,LOCSAT,confirmed,manual,iasp91,26,22,27,0.034967307,72.39532471,0.3079752507,0.1509974885
2023p212949,earthquake,2023-03-20T18:59:16.904Z,2023-03-20T19:11:51.197Z,176.7620697,-38.02867126,1.870591763,2.899744749,MLv,,LOCSAT,confirmed,manual,iasp91,18,11,6,0.07976689935,102.0101089,0.3886625533,0.2314896359
2023p212890,earthquake,2023-03-20T18:28:19.402Z,2023-03-20T19:41:34.092Z,176.6960144,-38.11286545,2.025132822,3.966810942,MLv,,LOCSAT,confirmed,manual,iasp91,14,12,6,0.03111818619,58.60534668,0.4201842857,0.249467444
2023p212882,earthquake,2023-03-20T18:23:45.832Z,2023-03-20T20:06:01.306Z,176.755188,-38.04130173,1.773493526,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,12,5,0.05557657406,123.2201004,0.287518746,0.2984430441
2023p212856,earthquake,2023-03-20T18:10:25.712Z,2023-03-20T18:17:03.468Z,176.7404938,-38.06462097,2.476504557,3.656905651,MLv,,LOCSAT,confirmed,manual,iasp91,24,18,14,0.03102123551,74.84200287,0.4308739392,0.1215882185
2023p212853,earthquake,2023-03-20T18:08:20.600Z,2023-03-20T18:28:49.626Z,176.7420197,-38.06624222,2.726198187,4.779862881,MLv,,LOCSAT,confirmed,manual,iasp91,25,19,24,0.03105836175,74.50914383,0.2184427004,0.186443478
2023p212820,earthquake,2023-03-20T17:51:00.058Z,2023-03-20T20:52:25.454Z,176.6609039,-38.05929184,1.671446532,6.888245583,MLv,,LOCSAT,confirmed,manual,iasp91,13,10,6,0.07504056394,82.86872864,0.3190593067,0.1762295053
2023p212799,earthquake,2023-03-20T17:39:45.017Z,2023-03-20T18:03:43.237Z,176.7468872,-38.05063629,2.388261042,3.00962925,MLv,,LOCSAT,confirmed,manual,iasp91,25,17,12,0.04425089434,83.87781906,0.353365265,0.1901252713
2023p212769,earthquake,2023-03-20T17:23:23.218Z,2023-03-20T17:52:55.846Z,176.7470703,-38.04774094,2.025736289,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,8,0.08485591412,85.63779831,0.459212962,0.1803853945
2023p212762,earthquake,2023-03-20T17:19:45.901Z,2023-03-20T19:28:36.933Z,176.7792969,-38.00802994,1.562961185,4.703287601,MLv,,LOCSAT,confirmed,manual,iasp91,13,9,5,0.08579746634,166.5288467,0.2551292281,0.3058870707
2023p212749,earthquake,2023-03-20T17:13:11.070Z,2023-03-20T17:20:06.864Z,176.7780304,-38.02204132,2.016179335,3.853774071,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,7,0.08964709938,108.8080292,0.5172592875,0.3091260535
2023p212743,earthquake,2023-03-20T17:09:36.322Z,2023-03-20T19:13:12.421Z,176.7483673,-38.0329361,2.103559936,3.73357439,MLv,,LOCSAT,confirmed,manual,iasp91,22,18,12,0.07380145788,84.54319763,0.276155489,0.1506397383
2023p212736,earthquake,2023-03-20T17:05:51.621Z,2023-03-20T23:37:52.308Z,176.7671204,-38.01531601,1.645074295,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.07906808704,110.4253845,0.3320122808,0.2193521748
2023p212727,earthquake,2023-03-20T17:01:15.516Z,2023-03-20T23:43:27.495Z,176.7440186,-38.0344162,2.138039324,3.524563313,MLv,,LOCSAT,confirmed,manual,iasp91,24,19,11,0.05616403371,83.99544525,0.2862741391,0.191519474
2023p212726,earthquake,2023-03-20T17:00:26.683Z,2023-03-20T23:48:32.649Z,176.6750641,-38.10873413,1.871456285,3.904668093,MLv,,LOCSAT,confirmed,manual,iasp91,21,16,10,0.03692035004,61.76222992,0.4602172683,0.3047502184
2023p212722,earthquake,2023-03-20T16:58:42.162Z,2023-03-20T17:07:52.877Z,176.6681671,-38.13391113,2.246271666,4.20855093,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,7,0.05986520275,61.84472013,0.3361779174,0.1371921583
2023p212720,earthquake,2023-03-20T16:57:27.972Z,2023-03-20T23:55:36.248Z,176.6765442,-38.10122681,2.68803446,4.395174026,MLv,,LOCSAT,confirmed,manual,iasp91,31,25,15,0.03130858019,56.34196854,0.2797681106,0.2190320189
2023p212719,earthquake,2023-03-20T16:56:41.701Z,2023-03-21T00:17:46.616Z,176.7441254,-38.04211044,2.606522305,3.690761566,MLv,,LOCSAT,confirmed,manual,iasp91,31,26,29,0.04964741692,81.68774796,0.2049273355,0.1507514245
2023p212707,earthquake,2023-03-20T16:50:28.357Z,2023-03-21T00:26:34.523Z,176.7425995,-38.05275726,2.191643607,3.927412271,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,16,0.04042502493,78.62843323,0.234842406,0.1649962038
2023p212699,earthquake,2023-03-20T16:46:11.210Z,2023-03-20T16:51:41.942Z,176.7331848,-38.05587006,2.318862388,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,28,23,12,0.03342832997,76.9057579,0.761712384,0.1911795482
2023p212696,earthquake,2023-03-20T16:44:50.981Z,2023-03-20T17:04:43.290Z,176.7475586,-38.05121613,2.020826818,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,6,0.04418367893,83.72192764,0.364490199,0.2504246481
2023p212688,earthquake,2023-03-20T16:40:37.445Z,2023-03-22T04:11:40.583Z,176.7580719,-38.03368759,1.615656012,4.078263283,MLv,,LOCSAT,confirmed,manual,iasp91,18,11,7,0.06290914863,125.3083267,0.2666965614,0.2829522472
2023p212673,earthquake,2023-03-20T16:32:19.042Z,2023-03-20T16:38:49.009Z,176.6386414,-38.10186386,1.984588027,2.969163179,MLv,,LOCSAT,confirmed,manual,iasp91,22,16,8,0.05867576599,77.66396999,0.3602808315,0.2251960162
2023p212657,earthquake,2023-03-20T16:24:10.780Z,2023-03-20T18:00:31.390Z,176.760437,-38.0214119,2.003275716,2.361065149,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,10,0.07690636814,107.5122375,0.531921585,0.2407828689
2023p212654,earthquake,2023-03-20T16:22:27.608Z,2023-03-22T04:02:56.670Z,176.763504,-38.02178955,1.610212331,3.960917234,MLv,,LOCSAT,confirmed,manual,iasp91,19,13,6,0.07502944767,128.8106461,0.3530179934,0.2361952688
2023p212642,earthquake,2023-03-20T16:15:51.070Z,2023-03-20T16:22:25.824Z,176.7718506,-38.02948761,2.877793264,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,24,26,0.07313307375,102.7529068,0.5949384615,0.211464421
2023p212635,earthquake,2023-03-20T16:12:14.669Z,2023-03-20T23:30:22.149Z,176.6631775,-38.1015892,1.680813728,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,8,0.116828762,104.611908,0.23903711,0.2961961915
2023p212630,earthquake,2023-03-20T16:09:29.360Z,2023-03-20T16:32:50.006Z,176.7982178,-38.0409584,2.352357794,7,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,11,9,13,0.08029838651,97.30692291,1.172339753,0.2235073192
2023p212625,earthquake,2023-03-20T16:06:44.011Z,2023-03-20T16:33:19.185Z,176.7487183,-38.0409317,2.011377342,3.219957829,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,10,0.05268848687,90.39337921,0.2643121435,0.1962670512
2023p212622,earthquake,2023-03-20T16:05:32.045Z,2023-03-20T20:55:23.468Z,176.7458344,-38.04814911,1.600707096,3.909266233,MLv,,LOCSAT,confirmed,manual,iasp91,13,9,6,0.04559301212,79.98048401,0.442303266,0.2431443012
2023p212617,earthquake,2023-03-20T16:02:49.526Z,2023-03-20T16:11:08.975Z,176.7630615,-38.04283905,1.81082062,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,7,0.09063374996,98.09082031,0.558133879,0.2872582111
2023p212604,earthquake,2023-03-20T15:55:44.276Z,2023-03-20T16:25:53.458Z,176.7562408,-38.04288483,2.071169419,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,7,0.05494463816,90.91012955,0.3441219516,0.25414913
2023p212599,earthquake,2023-03-20T15:53:01.747Z,2023-03-20T16:12:45.537Z,176.7430725,-38.04629135,2.463407166,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,26,22,11,0.045739986,85.3997879,0.3935795177,0.2077149554
2023p212590,earthquake,2023-03-20T15:48:28.387Z,2023-03-20T15:59:18.565Z,176.7445984,-38.03819656,4.16680234,3.316540956,MLv,,LOCSAT,confirmed,manual,iasp91,36,31,72,0.05314034969,82.86013412,0.3624811174,0.2075981534
2023p212587,earthquake,2023-03-20T15:46:48.092Z,2023-03-20T15:57:12.563Z,176.6564941,-38.09605026,2.027648344,2.983673573,MLv,,LOCSAT,confirmed,manual,iasp91,23,20,15,0.04349747673,39.06098843,0.3772933534,0.2395105256
